"chrom","window","MDS1","MDS2"
"NW_022145596.1",323,0.000233505613531699,0.0107794457024999
"NW_022145596.1",324,0.00420647972906067,-0.00623816738940729
"NW_022145596.1",325,-0.0113373326787125,-0.00763175762764632
"NW_022145596.1",326,0.000940955440558812,0.00895695271350183
"NW_022145596.1",327,2.50614422660421e-05,-0.00609797530981961
"NW_022145596.1",328,-0.00351783026777888,-0.00334938639357555
"NW_022145596.1",329,-0.00649446904930756,-0.0295032126443681
"NW_022145596.1",330,-0.00605842972487929,0.00829732649078116
"NW_022145596.1",331,-0.00992427145840571,-0.0206140786492868
"NW_022145596.1",332,-0.00165446631602964,-0.000749071312026946
"NW_022145596.1",333,-0.00761394962398475,0.0123316524896694
"NW_022145596.1",334,-0.00433834135554192,0.00862242056718275
"NW_022145596.1",335,-0.0066766271199162,0.00422641915484294
"NW_022145596.1",336,-0.00563801228495619,0.00638110445367252
"NW_022145596.1",337,-0.00860431040288922,0.00323264358306416
"NW_022145596.1",338,-0.00179481206730263,0.00406106187675639
"NW_022145596.1",339,-0.00631650141507102,-0.00130471699997376
"NW_022145596.1",340,0.00426666166197297,-0.012993374608012
"NW_022145596.1",341,-0.00198300920676176,0.00811023922911357
"NW_022145596.1",342,-0.0076018837292108,-0.0312338731718568
"NW_022145596.1",343,0.00675468994988575,-0.0280154059038676
"NW_022145596.1",344,-0.00749374743100376,-0.0130977183045814
"NW_022145596.1",345,0.00766239934108817,-0.0030331472598008
"NW_022145596.1",346,0.00577303734823811,-0.0144753461324386
"NW_022145596.1",347,-0.00517980191245065,-0.009470584589198
"NW_022145596.1",348,-0.00265195089047305,-0.0141192822819961
"NW_022145596.1",349,0.00146783214436832,-0.000741551963592206
"NW_022145596.1",350,-0.00952708843127221,-0.0130817591158882
"NW_022145596.1",351,-0.00842691192111615,-0.00265775811313313
"NW_022145596.1",352,-0.00657718886617457,-0.00280620885120271
"NW_022145596.1",353,0.000865982034894799,-0.0382924727307605
"NW_022145596.1",354,0.00265563281775002,-0.0022388954631688
"NW_022145596.1",355,-0.00658355860190278,0.00750530616739096
"NW_022145596.1",356,-0.0098738899031587,0.00459622639514223
"NW_022145596.1",357,-0.00767255203684994,0.00305861336316711
"NW_022145596.1",358,0.0151147937242857,0.00802658423305651
"NW_022145596.1",359,-0.00166099831193126,0.0116876331971551
"NW_022145596.1",360,-0.00868826391954732,-0.000956989153108649
"NW_022145596.1",361,-0.0109323688953236,0.00274315919663958
"NW_022145596.1",362,-0.00641064729373149,-0.00591124008132549
"NW_022145596.1",363,-0.00672685011620373,-0.0140969709143255
"NW_022145596.1",364,-0.00221202235649419,0.00451004537501184
"NW_022145596.1",365,-0.00827341427489811,0.00499880841486771
"NW_022145596.1",366,5.89025521297195e-05,-0.0110595005118692
"NW_022145596.1",367,-0.00698194428202188,-0.00323425331839062
"NW_022145596.1",368,0.000565091943177355,0.0107946238173077
"NW_022145596.1",369,-2.54685445501562e-05,0.00641915385002643
"NW_022145596.1",370,-0.00397575681478935,0.00619904443258826
"NW_022145596.1",371,0.00772497835180914,0.00238633100626904
"NW_022145596.1",372,0.00255131390091382,0.0101539899053551
"NW_022145596.1",373,0.00380831290770884,0.00615591256680486
"NW_022145596.1",374,-0.00613318376454629,0.0045999248313397
"NW_022145596.1",375,0.00233077458706064,0.00904207323040541
"NW_022145596.1",376,-0.0108565954718114,-0.022521428228013
"NW_022145596.1",377,-0.00463403897068169,-0.00833083753264178
"NW_022145596.1",378,-0.00361439315171606,-0.00193252788227936
"NW_022145596.1",379,-0.00969122696336155,0.00962128978787602
"NW_022145596.1",380,-0.00603214693356164,0.00633863682133927
"NW_022145596.1",381,-0.00140450107094454,0.00866921691920131
"NW_022145596.1",382,-0.00399772671501532,-0.00309258705960184
"NW_022145596.1",383,-0.00982100251661565,0.00666197634192767
"NW_022145596.1",384,0.0128119690783252,-0.00270629998902294
"NW_022145596.1",385,-0.00884435049159507,0.00159293411248688
"NW_022145596.1",386,-0.00220041078162152,-0.00198448741708968
"NW_022145596.1",387,0.0110290533802012,-0.00408150892960516
"NW_022145596.1",388,0.00183076628007685,0.000260870081875193
"NW_022145596.1",389,-0.00920853246479085,0.00659310580408802
"NW_022145596.1",390,-0.00698809055347657,-0.0148895740741975
"NW_022145596.1",391,-0.00620363408380773,0.00728349971692837
"NW_022145596.1",392,-0.00686605446289719,0.00364753443339444
"NW_022145596.1",393,-0.0100517177148401,0.00373302330201349
"NW_022145596.1",394,-0.00513121349926284,0.00541184581563544
"NW_022145596.1",395,-0.00846405395167837,0.000705312461448672
"NW_022145596.1",396,0.00460042994442768,0.00586838570518564
"NW_022145596.1",397,-0.00517210445640221,-0.000829266613356544
"NW_022145596.1",398,-0.0065285566687263,0.0018752687247562
"NW_022145596.1",399,0.0124939866660807,0.0101115978885023
"NW_022145596.1",400,0.00195531347093867,0.0113019875562525
"NW_022145596.1",401,0.000741867140118321,0.00535686558125255
"NW_022145596.1",402,-0.0062682333832432,-0.000690931729717801
"NW_022145596.1",403,-0.00662172062280106,-0.0052128364647743
"NW_022145596.1",404,-0.00905758461513995,0.00489391459516221
"NW_022145596.1",405,-0.00807861147759911,0.0058848189440407
"NW_022145596.1",406,-0.00782637749773586,-0.000223527151619007
"NW_022145596.1",407,-0.00165082825623772,-0.00194874908352306
"NW_022145596.1",408,-0.00210741368554343,-0.00431298006308269
"NW_022145596.1",409,-0.00644995619659638,-0.00395949662971603
"NW_022145596.1",410,0.0116924331690104,0.00765883118728825
"NW_022145596.1",411,-0.00699392118272308,0.0053050113087653
"NW_022145596.1",412,-0.00783250233348067,-0.00134452718144359
"NW_022145596.1",413,0.0132629628815459,-0.00727926864372527
"NW_022145596.1",414,-0.00910145845963228,0.000840814209894841
"NW_022145596.1",415,0.000253476327641191,-0.00734268988105289
"NW_022145596.1",416,-0.00733774593218462,-0.000565312405551995
"NW_022145596.1",417,0.00149572566624087,0.0055862954194716
"NW_022145596.1",418,-0.00902575500944984,0.00914966309998307
"NW_022145596.1",419,-0.0072813642044967,-0.0222760420124184
"NW_022145596.1",420,-0.00739006536045208,0.00188028614361011
"NW_022145596.1",421,-0.0118424172873109,-0.00266497571080387
"NW_022145596.1",422,-0.00478419250425669,0.00974390480051025
"NW_022145596.1",423,0.00157596477945361,-0.00219121396061909
"NW_022145596.1",424,0.00622236541664113,0.00674290180231911
"NW_022145596.1",425,-0.00526315090468272,-0.00378735708599623
"NW_022145596.1",426,-0.00352359742922409,-0.0173366146932023
"NW_022145596.1",427,0.0137373701293912,0.00699995536559097
"NW_022145596.1",428,-0.00890057233441351,-0.00410448628864649
"NW_022145596.1",429,-0.00868814570173639,0.00328804881766129
"NW_022145596.1",430,-0.00368929282639171,-0.00623659832852673
"NW_022145596.1",431,0.00484391740589989,-0.00582319035530568
"NW_022145596.1",432,0.00817712053165413,0.00513790292954062
"NW_022145596.1",433,0.0234870878398804,0.0110163960642586
"NW_022145596.1",434,0.0138919585113463,-0.0015056462340408
"NW_022145596.1",435,-0.00762954848792871,0.00708056908055873
"NW_022145596.1",436,0.00431033588711947,0.00114547318797383
"NW_022145596.1",437,-0.00583203229441749,0.0066810463712553
"NW_022145596.1",438,0.0173699394399205,0.00520454780484637
"NW_022145596.1",439,-0.00935933695122246,0.0109367824063974
"NW_022145596.1",440,-0.00120905780164494,-0.000863118892124427
"NW_022145596.1",441,-9.37679830990098e-05,0.00712112292774417
"NW_022145596.1",442,-0.0043385720858144,0.00631810466169477
"NW_022145596.1",443,-0.00360561271707375,-0.00245954069115883
"NW_022145596.1",444,-0.00259033234128506,-0.00114790180908513
"NW_022145596.1",445,-0.00465067767807901,0.000385102250678286
"NW_022145596.1",446,0.00439255480343364,0.00291081970662785
"NW_022145596.1",447,-0.0051824769948965,-0.00934804763769461
"NW_022145596.1",448,0.00206835913006547,-0.0180506274567579
"NW_022145596.1",449,-0.00952034398900221,-0.0284845188270384
